"","Invoice No.","Stock Code","Description","Quantity","Invoice Date","Unit Price","Customer ID","Country"
"7701","571824","22077","6 RIBBONS RUSTIC CHARM",24,2011-10-19 11:49:00,1.95,12472,"Germany"
"7702","571824","22078","RIBBON REEL LACE DESIGN",10,2011-10-19 11:49:00,2.1,12472,"Germany"
"7703","571824","23004","TRAVEL CARD WALLET PANTRY",24,2011-10-19 11:49:00,0.42,12472,"Germany"
"7704","571824","21121","SET/10 RED POLKADOT PARTY CANDLES",24,2011-10-19 11:49:00,1.25,12472,"Germany"
"7705","571824","23288","GREEN VINTAGE SPOT BEAKER",8,2011-10-19 11:49:00,0.85,12472,"Germany"
"7706","571824","23286","BLUE VINTAGE SPOT BEAKER",8,2011-10-19 11:49:00,0.85,12472,"Germany"
"7707","571824","23191","BUNDLE OF 3 RETRO NOTE BOOKS",12,2011-10-19 11:49:00,1.65,12472,"Germany"
"7708","571824","20750","RED RETROSPOT MINI CASES",2,2011-10-19 11:49:00,7.95,12472,"Germany"
"7709","571824","20682","RED RETROSPOT CHILDRENS UMBRELLA",6,2011-10-19 11:49:00,3.25,12472,"Germany"
"7710","571824","21668","RED STRIPE CERAMIC DRAWER KNOB",12,2011-10-19 11:49:00,1.45,12472,"Germany"
"7711","571824","23254","CHILDRENS CUTLERY DOLLY GIRL",4,2011-10-19 11:49:00,4.15,12472,"Germany"
"7712","571824","23350","ROLL WRAP VINTAGE SPOT",12,2011-10-19 11:49:00,1.25,12472,"Germany"
"7713","571824","22865","HAND WARMER OWL DESIGN",24,2011-10-19 11:49:00,2.1,12472,"Germany"
"7714","571824","21669","BLUE STRIPE CERAMIC DRAWER KNOB",12,2011-10-19 11:49:00,1.45,12472,"Germany"
"7715","571824","23033","DRAWER KNOB CERAMIC RED",12,2011-10-19 11:49:00,1.45,12472,"Germany"
"7716","571824","23035","DRAWER KNOB CERAMIC IVORY",12,2011-10-19 11:49:00,1.45,12472,"Germany"
"7717","571824","23000","TRAVEL CARD WALLET TRANSPORT",24,2011-10-19 11:49:00,0.42,12472,"Germany"
"7718","571824","22025","RING OF ROSES BIRTHDAY CARD",12,2011-10-19 11:49:00,0.42,12472,"Germany"
"7719","571824","22037","ROBOT BIRTHDAY CARD",12,2011-10-19 11:49:00,0.42,12472,"Germany"
"7720","571824","22051","BLUE SCANDINAVIAN PAISLEY WRAP",25,2011-10-19 11:49:00,0.42,12472,"Germany"
"7721","571824","23545","WRAP RED VINTAGE DOILY",25,2011-10-19 11:49:00,0.42,12472,"Germany"
"7722","571824","16161U","WRAP SUKI AND FRIENDS",25,2011-10-19 11:49:00,0.42,12472,"Germany"
"7723","571824","22706","WRAP COWBOYS",25,2011-10-19 11:49:00,0.42,12472,"Germany"
"7724","571824","21731","RED TOADSTOOL LED NIGHT LIGHT",24,2011-10-19 11:49:00,1.65,12472,"Germany"
"7725","571824","22467","GUMBALL COAT RACK",36,2011-10-19 11:49:00,2.1,12472,"Germany"
"7726","571824","22328","ROUND SNACK BOXES SET OF 4 FRUITS",6,2011-10-19 11:49:00,2.95,12472,"Germany"
"7727","571824","21704","BAG 250g SWIRLY MARBLES",12,2011-10-19 11:49:00,0.85,12472,"Germany"
"7728","571824","21915","RED  HARMONICA IN BOX",12,2011-10-19 11:49:00,1.25,12472,"Germany"
"7729","571824","23559","WOODLAND BUNNIES LOLLY MAKERS",6,2011-10-19 11:49:00,2.08,12472,"Germany"
"7730","571824","21990","MODERN FLORAL STATIONERY SET",12,2011-10-19 11:49:00,1.25,12472,"Germany"
"7731","571824","22556","PLASTERS IN TIN CIRCUS PARADE",12,2011-10-19 11:49:00,1.65,12472,"Germany"
"7732","571824","22976","CIRCUS PARADE CHILDRENS EGG CUP",12,2011-10-19 11:49:00,1.25,12472,"Germany"
"7733","571824","23287","RED VINTAGE SPOT BEAKER",8,2011-10-19 11:49:00,0.85,12472,"Germany"
"7734","571824","23285","PINK VINTAGE SPOT BEAKER",8,2011-10-19 11:49:00,0.85,12472,"Germany"
"7735","571824","21238","RED RETROSPOT CUP",8,2011-10-19 11:49:00,0.85,12472,"Germany"
"7736","571824","21240","BLUE POLKADOT CUP",8,2011-10-19 11:49:00,0.85,12472,"Germany"
"7737","571824","22466","FAIRY TALE COTTAGE NIGHT LIGHT",12,2011-10-19 11:49:00,1.95,12472,"Germany"
"7738","571824","23292","SPACEBOY CHILDRENS CUP",8,2011-10-19 11:49:00,1.25,12472,"Germany"
"7739","571824","23290","SPACEBOY CHILDRENS BOWL",8,2011-10-19 11:49:00,1.25,12472,"Germany"
"7740","571824","22212","FOUR HOOK  WHITE LOVEBIRDS",6,2011-10-19 11:49:00,2.1,12472,"Germany"
"7741","571824","22423","REGENCY CAKESTAND 3 TIER",4,2011-10-19 11:49:00,12.75,12472,"Germany"
"7742","571824","20749","ASSORTED COLOUR MINI CASES",2,2011-10-19 11:49:00,7.95,12472,"Germany"
"7743","571824","22714","CARD BIRTHDAY COWBOY",12,2011-10-19 11:49:00,0.42,12472,"Germany"
"7744","571824","22814","CARD PARTY GAMES",12,2011-10-19 11:49:00,0.42,12472,"Germany"
"7745","571824","22817","CARD SUKI BIRTHDAY",12,2011-10-19 11:49:00,0.42,12472,"Germany"
"7746","571824","22331","WOODLAND PARTY BAG + STICKER SET",8,2011-10-19 11:49:00,1.65,12472,"Germany"
"7747","571824","POST","POSTAGE",6,2011-10-19 11:49:00,18,12472,"Germany"
"7748","571904","20979","36 PENCILS TUBE RED RETROSPOT",16,2011-10-19 14:41:00,1.25,12522,"Germany"
"7749","571904","16045","POPART WOODEN PENCILS ASST",100,2011-10-19 14:41:00,0.04,12522,"Germany"
"7750","571904","22326","ROUND SNACK BOXES SET OF4 WOODLAND",6,2011-10-19 14:41:00,2.95,12522,"Germany"
"7751","571904","21116","OWL DOORSTOP",3,2011-10-19 14:41:00,4.95,12522,"Germany"
"7752","571904","22325","MOBILE VINTAGE HEARTS",3,2011-10-19 14:41:00,4.95,12522,"Germany"
"7753","571904","POST","POSTAGE",1,2011-10-19 14:41:00,18,12522,"Germany"
"7754","C571928","23494","VINTAGE DOILY DELUXE SEWING KIT",-5,2011-10-19 16:44:00,5.95,12720,"Germany"
"7755","572054","22845","VINTAGE CREAM CAT FOOD CONTAINER",2,2011-10-20 12:31:00,6.35,12642,"Germany"
"7756","572054","22077","6 RIBBONS RUSTIC CHARM",24,2011-10-20 12:31:00,1.95,12642,"Germany"
"7757","572054","22734","SET OF 6 RIBBONS VINTAGE CHRISTMAS",24,2011-10-20 12:31:00,2.89,12642,"Germany"
"7758","572054","23021","GLASS BONNE JAM JAR",4,2011-10-20 12:31:00,4.15,12642,"Germany"
"7759","572054","22628","PICNIC BOXES SET OF 3 RETROSPOT",4,2011-10-20 12:31:00,4.95,12642,"Germany"
"7760","572054","22624","IVORY KITCHEN SCALES",2,2011-10-20 12:31:00,8.5,12642,"Germany"
"7761","572054","22452","MEASURING TAPE BABUSHKA PINK",6,2011-10-20 12:31:00,2.95,12642,"Germany"
"7762","572054","22908","PACK OF 20 NAPKINS RED APPLES",12,2011-10-20 12:31:00,0.85,12642,"Germany"
"7763","572054","22966","GINGERBREAD MAN COOKIE CUTTER",24,2011-10-20 12:31:00,1.25,12642,"Germany"
"7764","572054","22189","CREAM HEART CARD HOLDER",4,2011-10-20 12:31:00,3.95,12642,"Germany"
"7765","572054","POST","POSTAGE",2,2011-10-20 12:31:00,18,12642,"Germany"
"7766","572060","21232","STRAWBERRY CERAMIC TRINKET BOX",12,2011-10-20 12:52:00,1.25,12569,"Germany"
"7767","572060","22067","CHOC TRUFFLE GOLD TRINKET POT",12,2011-10-20 12:52:00,1.65,12569,"Germany"
"7768","572060","22892","SET OF SALT AND PEPPER TOADSTOOLS",12,2011-10-20 12:52:00,1.25,12569,"Germany"
"7769","572060","37447","CERAMIC CAKE DESIGN SPOTTED PLATE",12,2011-10-20 12:52:00,1.49,12569,"Germany"
"7770","572060","POST","POSTAGE",1,2011-10-20 12:52:00,18,12569,"Germany"
"7771","572061","22492","MINI PAINT SET VINTAGE",36,2011-10-20 12:53:00,0.65,12474,"Germany"
"7772","572061","22355","CHARLOTTE BAG SUKI DESIGN",10,2011-10-20 12:53:00,0.85,12474,"Germany"
"7773","572061","22551","PLASTERS IN TIN SPACEBOY",12,2011-10-20 12:53:00,1.65,12474,"Germany"
"7774","572061","22749","FELTCRAFT PRINCESS CHARLOTTE DOLL",4,2011-10-20 12:53:00,3.75,12474,"Germany"
"7775","572061","22750","FELTCRAFT PRINCESS LOLA DOLL",4,2011-10-20 12:53:00,3.75,12474,"Germany"
"7776","572061","21988","PACK OF 6 SKULL PAPER PLATES",12,2011-10-20 12:53:00,0.85,12474,"Germany"
"7777","572061","21094","SET/6 RED SPOTTY PAPER PLATES",24,2011-10-20 12:53:00,0.85,12474,"Germany"
"7778","572061","23388","WOODLAND MINI BACKPACK",4,2011-10-20 12:53:00,4.15,12474,"Germany"
"7779","572061","22467","GUMBALL COAT RACK",24,2011-10-20 12:53:00,2.55,12474,"Germany"
"7780","572061","23392","SPACEBOY ROCKET LOLLY MAKERS",12,2011-10-20 12:53:00,2.08,12474,"Germany"
"7781","572061","21881","CUTE CATS TAPE",12,2011-10-20 12:53:00,0.65,12474,"Germany"
"7782","572061","21883","STARS GIFT TAPE",12,2011-10-20 12:53:00,0.65,12474,"Germany"
"7783","572061","22817","CARD SUKI BIRTHDAY",12,2011-10-20 12:53:00,0.42,12474,"Germany"
"7784","572061","16161U","WRAP SUKI AND FRIENDS",25,2011-10-20 12:53:00,0.42,12474,"Germany"
"7785","572061","22045","SPACEBOY GIFT WRAP",25,2011-10-20 12:53:00,0.42,12474,"Germany"
"7786","572061","22556","PLASTERS IN TIN CIRCUS PARADE",12,2011-10-20 12:53:00,1.65,12474,"Germany"
"7787","572061","22704","WRAP RED APPLES",25,2011-10-20 12:53:00,0.42,12474,"Germany"
"7788","572061","23389","SPACEBOY MINI BACKPACK",4,2011-10-20 12:53:00,4.15,12474,"Germany"
"7789","572061","22274","FELTCRAFT DOLL EMILY",6,2011-10-20 12:53:00,2.95,12474,"Germany"
"7790","572061","23506","MINI PLAYING CARDS SPACEBOY",20,2011-10-20 12:53:00,0.42,12474,"Germany"
"7791","572061","23510","MINI PLAYING CARDS GYMKHANA",20,2011-10-20 12:53:00,0.42,12474,"Germany"
"7792","572061","22332","SKULLS PARTY BAG + STICKER SET",8,2011-10-20 12:53:00,1.65,12474,"Germany"
"7793","572061","22331","WOODLAND PARTY BAG + STICKER SET",8,2011-10-20 12:53:00,1.65,12474,"Germany"
"7794","572061","21989","PACK OF 20 SKULL PAPER NAPKINS",12,2011-10-20 12:53:00,0.85,12474,"Germany"
"7795","572061","21080","SET/20 RED RETROSPOT PAPER NAPKINS",12,2011-10-20 12:53:00,0.85,12474,"Germany"
"7796","572061","21124","SET/10 BLUE POLKADOT PARTY CANDLES",24,2011-10-20 12:53:00,1.25,12474,"Germany"
"7797","572061","22568","FELTCRAFT CUSHION OWL",4,2011-10-20 12:53:00,3.75,12474,"Germany"
"7798","572061","22147","FELTCRAFT BUTTERFLY HEARTS",12,2011-10-20 12:53:00,1.45,12474,"Germany"
"7799","572061","22150","3 STRIPEY MICE FELTCRAFT",6,2011-10-20 12:53:00,1.95,12474,"Germany"
"7800","572061","22489","PACK OF 12 TRADITIONAL CRAYONS",24,2011-10-20 12:53:00,0.42,12474,"Germany"
"7801","572061","22554","PLASTERS IN TIN WOODLAND ANIMALS",12,2011-10-20 12:53:00,1.65,12474,"Germany"
"7802","572061","21914","BLUE HARMONICA IN BOX",12,2011-10-20 12:53:00,1.25,12474,"Germany"
"7803","572061","21915","RED  HARMONICA IN BOX",12,2011-10-20 12:53:00,1.25,12474,"Germany"
"7804","572061","22751","FELTCRAFT PRINCESS OLIVIA DOLL",4,2011-10-20 12:53:00,3.75,12474,"Germany"
"7805","572061","POST","POSTAGE",2,2011-10-20 12:53:00,18,12474,"Germany"
"7806","572061","22423","REGENCY CAKESTAND 3 TIER",1,2011-10-20 12:53:00,12.75,12474,"Germany"
"7807","572061","21209","MULTICOLOUR HONEYCOMB FAN",12,2011-10-20 12:53:00,0.39,12474,"Germany"
"7808","572061","21207","SKULL AND CROSSBONES  GARLAND",12,2011-10-20 12:53:00,1.65,12474,"Germany"
"7809","572061","21206","STRAWBERRY HONEYCOMB  GARLAND",12,2011-10-20 12:53:00,1.65,12474,"Germany"
"7810","572061","21380","WOODEN HAPPY BIRTHDAY GARLAND",6,2011-10-20 12:53:00,2.95,12474,"Germany"
"7811","572061","22246","MAGIC GARDEN FELT GARLAND",12,2011-10-20 12:53:00,1.95,12474,"Germany"
"7812","572061","22779","WOODEN OWLS LIGHT GARLAND",4,2011-10-20 12:53:00,4.25,12474,"Germany"
"7813","572061","22780","LIGHT GARLAND BUTTERFILES PINK",4,2011-10-20 12:53:00,4.25,12474,"Germany"
"7814","572061","21125","SET 6 FOOTBALL CELEBRATION CANDLES",12,2011-10-20 12:53:00,1.25,12474,"Germany"
"7815","572061","22629","SPACEBOY LUNCH BOX",12,2011-10-20 12:53:00,1.95,12474,"Germany"
"7816","572134","23395","BELLE JARDINIERE CUSHION COVER",44,2011-10-21 10:13:00,3.75,12500,"Germany"
"7817","572134","23396","LE JARDIN BOTANIQUE CUSHION COVER",44,2011-10-21 10:13:00,3.75,12500,"Germany"
"7818","572134","23427","STOOL HOME SWEET HOME",60,2011-10-21 10:13:00,10.4,12500,"Germany"
"7819","572134","21277","FRENCH STYLE EMBOSSED HEART CABINET",1,2011-10-21 10:13:00,21.95,12500,"Germany"
"7820","572134","23406","HOME SWEET HOME KEY HOLDER",2,2011-10-21 10:13:00,6.25,12500,"Germany"
"7821","572134","22625","RED KITCHEN SCALES",2,2011-10-21 10:13:00,8.5,12500,"Germany"
"7822","572134","23360","SET 8 CANDLES VINTAGE DOILY",12,2011-10-21 10:13:00,1.95,12500,"Germany"
"7823","572134","21615","4 LAVENDER BOTANICAL DINNER CANDLES",12,2011-10-21 10:13:00,1.25,12500,"Germany"
"7824","572134","21620","SET OF 4 ROSE BOTANICAL CANDLES",12,2011-10-21 10:13:00,1.25,12500,"Germany"
"7825","572134","22452","MEASURING TAPE BABUSHKA PINK",6,2011-10-21 10:13:00,2.95,12500,"Germany"
"7826","572134","22446","PIN CUSHION BABUSHKA PINK",6,2011-10-21 10:13:00,3.35,12500,"Germany"
"7827","572241","21481","FAWN BLUE HOT WATER BOTTLE",4,2011-10-21 15:20:00,3.75,12712,"Germany"
"7828","572241","22114","HOT WATER BOTTLE TEA AND SYMPATHY",4,2011-10-21 15:20:00,4.25,12712,"Germany"
"7829","572241","22865","HAND WARMER OWL DESIGN",12,2011-10-21 15:20:00,2.1,12712,"Germany"
"7830","572241","22867","HAND WARMER BIRD DESIGN",12,2011-10-21 15:20:00,2.1,12712,"Germany"
"7831","572241","22834","HAND WARMER BABUSHKA DESIGN",12,2011-10-21 15:20:00,2.1,12712,"Germany"
"7832","572241","15056BL","EDWARDIAN PARASOL BLACK",6,2011-10-21 15:20:00,5.95,12712,"Germany"
"7833","572241","15056N","EDWARDIAN PARASOL NATURAL",6,2011-10-21 15:20:00,5.95,12712,"Germany"
"7834","572241","15056P","EDWARDIAN PARASOL PINK",6,2011-10-21 15:20:00,5.95,12712,"Germany"
"7835","572241","85054","FRENCH ENAMEL POT W LID",6,2011-10-21 15:20:00,2.95,12712,"Germany"
"7836","572241","POST","POSTAGE",1,2011-10-21 15:20:00,18,12712,"Germany"
"7837","C572275","22423","REGENCY CAKESTAND 3 TIER",-1,2011-10-23 09:42:00,12.75,12572,"Germany"
"7838","C572275","71279","PINK GLASS CANDLEHOLDER",-1,2011-10-23 09:42:00,2.95,12572,"Germany"
"7839","C572488","22972","CHILDREN'S SPACEBOY MUG",-1,2011-10-24 13:57:00,1.65,12474,"Germany"
"7840","C572488","22556","PLASTERS IN TIN CIRCUS PARADE",-12,2011-10-24 13:57:00,1.65,12474,"Germany"
"7841","C572488","22636","CHILDS BREAKFAST SET CIRCUS PARADE",-2,2011-10-24 13:57:00,8.5,12474,"Germany"
"7842","572559","23104","IVORY CAFE HANGING LAMP",2,2011-10-25 08:44:00,12.5,12476,"Germany"
"7843","572559","23356","LOVE HOT WATER BOTTLE",6,2011-10-25 08:44:00,5.95,12476,"Germany"
"7844","572559","22966","GINGERBREAD MAN COOKIE CUTTER",12,2011-10-25 08:44:00,1.25,12476,"Germany"
"7845","572559","22489","PACK OF 12 TRADITIONAL CRAYONS",24,2011-10-25 08:44:00,0.42,12476,"Germany"
"7846","572559","23571","TRADITIONAL NAUGHTS & CROSSES",12,2011-10-25 08:44:00,1.65,12476,"Germany"
"7847","572559","22992","REVOLVER WOODEN RULER",12,2011-10-25 08:44:00,1.95,12476,"Germany"
"7848","572559","23506","MINI PLAYING CARDS SPACEBOY",20,2011-10-25 08:44:00,0.42,12476,"Germany"
"7849","572559","22620","4 TRADITIONAL SPINNING TOPS",12,2011-10-25 08:44:00,1.45,12476,"Germany"
"7850","572559","23353","6 GIFT TAGS VINTAGE CHRISTMAS",12,2011-10-25 08:44:00,0.83,12476,"Germany"
"7851","572559","22952","60 CAKE CASES VINTAGE CHRISTMAS",24,2011-10-25 08:44:00,0.55,12476,"Germany"
"7852","572559","22734","SET OF 6 RIBBONS VINTAGE CHRISTMAS",12,2011-10-25 08:44:00,2.89,12476,"Germany"
"7853","572559","23157","SET OF 6 NATIVITY MAGNETS",12,2011-10-25 08:44:00,2.08,12476,"Germany"
"7854","572559","23318","BOX OF 6 MINI VINTAGE CRACKERS",12,2011-10-25 08:44:00,2.49,12476,"Germany"
"7855","572559","23349","ROLL WRAP VINTAGE CHRISTMAS",12,2011-10-25 08:44:00,1.25,12476,"Germany"
"7856","572559","23350","ROLL WRAP VINTAGE SPOT",12,2011-10-25 08:44:00,1.25,12476,"Germany"
"7857","572559","23351","ROLL WRAP 50'S CHRISTMAS",12,2011-10-25 08:44:00,1.25,12476,"Germany"
"7858","572559","23344","JUMBO BAG 50'S CHRISTMAS",10,2011-10-25 08:44:00,2.08,12476,"Germany"
"7859","572559","85049A","TRADITIONAL CHRISTMAS RIBBONS",12,2011-10-25 08:44:00,1.25,12476,"Germany"
"7860","572559","23354","6 GIFT TAGS 50'S CHRISTMAS",12,2011-10-25 08:44:00,0.83,12476,"Germany"
"7861","572559","22086","PAPER CHAIN KIT 50'S CHRISTMAS",12,2011-10-25 08:44:00,2.95,12476,"Germany"
"7862","572559","23319","BOX OF 6 MINI 50'S CRACKERS",12,2011-10-25 08:44:00,2.49,12476,"Germany"
"7863","572559","22531","MAGIC DRAWING SLATE CIRCUS PARADE",24,2011-10-25 08:44:00,0.42,12476,"Germany"
"7864","572559","22781","GUMBALL MAGAZINE RACK",2,2011-10-25 08:44:00,7.65,12476,"Germany"
"7865","572560","POST","POSTAGE",8,2011-10-25 08:45:00,18,12476,"Germany"
"7866","572560","48184","DOORMAT ENGLISH ROSE",6,2011-10-25 08:45:00,8.25,12476,"Germany"
"7867","572560","22691","DOORMAT WELCOME SUNRISE",6,2011-10-25 08:45:00,8.25,12476,"Germany"
"7868","572560","22660","DOORMAT I LOVE LONDON",4,2011-10-25 08:45:00,8.25,12476,"Germany"
"7869","572560","22555","PLASTERS IN TIN STRONGMAN",36,2011-10-25 08:45:00,1.65,12476,"Germany"
"7870","572560","22556","PLASTERS IN TIN CIRCUS PARADE",36,2011-10-25 08:45:00,1.65,12476,"Germany"
"7871","572560","84279P","CHERRY BLOSSOM  DECORATIVE FLASK",12,2011-10-25 08:45:00,3.39,12476,"Germany"
"7872","572560","22627","MINT KITCHEN SCALES",4,2011-10-25 08:45:00,8.5,12476,"Germany"
"7873","572560","22624","IVORY KITCHEN SCALES",4,2011-10-25 08:45:00,8.5,12476,"Germany"
"7874","572560","22847","BREAD BIN DINER STYLE IVORY",8,2011-10-25 08:45:00,14.95,12476,"Germany"
"7875","572560","22964","3 PIECE SPACEBOY COOKIE CUTTER SET",12,2011-10-25 08:45:00,2.1,12476,"Germany"
"7876","572894","22624","IVORY KITCHEN SCALES",2,2011-10-26 14:39:00,8.5,12569,"Germany"
"7877","572894","22625","RED KITCHEN SCALES",2,2011-10-26 14:39:00,8.5,12569,"Germany"
"7878","572894","POST","POSTAGE",1,2011-10-26 14:39:00,18,12569,"Germany"
"7879","572895","22776","SWEETHEART 3 TIER CAKE STAND",3,2011-10-26 14:39:00,9.95,12569,"Germany"
"7880","572895","22135","MINI LADLE LOVE HEART PINK",12,2011-10-26 14:39:00,0.42,12569,"Germany"
"7881","572895","22223","CAKE PLATE LOVEBIRD PINK",3,2011-10-26 14:39:00,4.95,12569,"Germany"
"7882","572895","POST","POSTAGE",1,2011-10-26 14:39:00,18,12569,"Germany"
"7883","C573037","23245","SET OF 3 REGENCY CAKE TINS",-3,2011-10-27 13:45:00,4.95,12471,"Germany"
"7884","C573037","23368","SET 12 COLOUR PENCILS DOLLY GIRL",-3,2011-10-27 13:45:00,0.65,12471,"Germany"
"7885","C573037","23197","SKETCHBOOK MAGNETIC SHOPPING LIST",-6,2011-10-27 13:45:00,1.45,12471,"Germany"
"7886","C573037","21232","STRAWBERRY CERAMIC TRINKET POT",-2,2011-10-27 13:45:00,1.25,12471,"Germany"
"7887","C573037","23294","SET OF 6 SNACK LOAF BAKING CASES",-1,2011-10-27 13:45:00,0.83,12471,"Germany"
"7888","C573037","23238","SET OF 4 KNICK KNACK TINS LONDON",-2,2011-10-27 13:45:00,4.15,12471,"Germany"
"7889","C573037","22423","REGENCY CAKESTAND 3 TIER",-11,2011-10-27 13:45:00,10.95,12471,"Germany"
"7890","C573037","23198","PANTRY MAGNETIC  SHOPPING LIST",-13,2011-10-27 13:45:00,1.45,12471,"Germany"
"7891","573106","21249","WOODLAND  HEIGHT CHART STICKERS",12,2011-10-27 15:05:00,2.95,12626,"Germany"
"7892","573106","22736","RIBBON REEL MAKING SNOWMEN",10,2011-10-27 15:05:00,1.65,12626,"Germany"
"7893","573106","22738","RIBBON REEL SNOWY VILLAGE",10,2011-10-27 15:05:00,1.65,12626,"Germany"
"7894","573106","22593","CHRISTMAS GINGHAM STAR",12,2011-10-27 15:05:00,0.85,12626,"Germany"
"7895","573106","22594","CHRISTMAS GINGHAM TREE",12,2011-10-27 15:05:00,0.85,12626,"Germany"
"7896","573106","22571","ROCKING HORSE RED CHRISTMAS",12,2011-10-27 15:05:00,0.85,12626,"Germany"
"7897","573106","22572","ROCKING HORSE GREEN CHRISTMAS",12,2011-10-27 15:05:00,0.85,12626,"Germany"
"7898","573106","23476","WOODLAND LARGE RED FELT HEART",12,2011-10-27 15:05:00,1.25,12626,"Germany"
"7899","573106","23480","MINI LIGHTS WOODLAND MUSHROOMS",8,2011-10-27 15:05:00,3.75,12626,"Germany"
"7900","573106","23474","WOODLAND SMALL BLUE FELT HEART",12,2011-10-27 15:05:00,0.83,12626,"Germany"
"7901","573106","23571","TRADITIONAL NAUGHTS & CROSSES",12,2011-10-27 15:05:00,1.65,12626,"Germany"
"7902","573106","23570","TRADITIONAL PICK UP STICKS GAME",12,2011-10-27 15:05:00,1.25,12626,"Germany"
"7903","573106","POST","POSTAGE",1,2011-10-27 15:05:00,18,12626,"Germany"
"7904","573136","22727","ALARM CLOCK BAKELIKE RED",8,2011-10-27 17:00:00,3.75,12709,"Germany"
"7905","573136","20979","36 PENCILS TUBE RED RETROSPOT",16,2011-10-27 17:00:00,1.25,12709,"Germany"
"7906","573136","22625","RED KITCHEN SCALES",4,2011-10-27 17:00:00,8.5,12709,"Germany"
"7907","573136","23213","STAR WREATH DECORATION WITH BELL",12,2011-10-27 17:00:00,1.25,12709,"Germany"
"7908","573136","21916","SET 12 RETRO WHITE CHALK STICKS",24,2011-10-27 17:00:00,0.42,12709,"Germany"
"7909","573136","22423","REGENCY CAKESTAND 3 TIER",5,2011-10-27 17:00:00,12.75,12709,"Germany"
"7910","573136","23210","WHITE ROCKING HORSE HAND PAINTED",24,2011-10-27 17:00:00,1.25,12709,"Germany"
"7911","573136","23212","HEART WREATH DECORATION WITH BELL",12,2011-10-27 17:00:00,1.25,12709,"Germany"
"7912","573136","21485","RETROSPOT HEART HOT WATER BOTTLE",3,2011-10-27 17:00:00,4.95,12709,"Germany"
"7913","573136","POST","POSTAGE",2,2011-10-27 17:00:00,18,12709,"Germany"
"7914","C573187","22627","MINT KITCHEN SCALES",-1,2011-10-28 11:38:00,8.5,12709,"Germany"
"7915","573284","22571","ROCKING HORSE RED CHRISTMAS",12,2011-10-28 14:27:00,0.85,13812,"Germany"
"7916","573284","22625","RED KITCHEN SCALES",2,2011-10-28 14:27:00,8.5,13812,"Germany"
"7917","573284","23247","BISCUIT TIN 50'S CHRISTMAS",6,2011-10-28 14:27:00,2.89,13812,"Germany"
"7918","573284","22579","WOODEN TREE CHRISTMAS SCANDINAVIAN",24,2011-10-28 14:27:00,0.29,13812,"Germany"
"7919","573284","84946","ANTIQUE SILVER T-LIGHT GLASS",12,2011-10-28 14:27:00,1.25,13812,"Germany"
"7920","573284","23515","EMBROIDERED RIBBON REEL DAISY",6,2011-10-28 14:27:00,2.08,13812,"Germany"
"7921","573284","22077","6 RIBBONS RUSTIC CHARM",12,2011-10-28 14:27:00,1.95,13812,"Germany"
"7922","573284","POST","POSTAGE",1,2011-10-28 14:27:00,18,13812,"Germany"
"7923","573289","23245","SET OF 3 REGENCY CAKE TINS",4,2011-10-28 14:44:00,4.95,12705,"Germany"
"7924","573289","23307","SET OF 60 PANTRY DESIGN CAKE CASES",24,2011-10-28 14:44:00,0.55,12705,"Germany"
"7925","573289","20712","JUMBO BAG WOODLAND ANIMALS",20,2011-10-28 14:44:00,2.08,12705,"Germany"
"7926","573289","21931","JUMBO STORAGE BAG SUKI",10,2011-10-28 14:44:00,2.08,12705,"Germany"
"7927","573289","23356","LOVE HOT WATER BOTTLE",3,2011-10-28 14:44:00,5.95,12705,"Germany"
"7928","573289","23358","HOT STUFF HOT WATER BOTTLE",6,2011-10-28 14:44:00,3.75,12705,"Germany"
"7929","573289","20719","WOODLAND CHARLOTTE BAG",10,2011-10-28 14:44:00,0.85,12705,"Germany"
"7930","573289","23204","CHARLOTTE BAG APPLES DESIGN",10,2011-10-28 14:44:00,0.85,12705,"Germany"
"7931","573289","22356","CHARLOTTE BAG PINK POLKADOT",10,2011-10-28 14:44:00,0.85,12705,"Germany"
"7932","573289","21429","RED GINGHAM ROSE JEWELLERY BOX",8,2011-10-28 14:44:00,1.95,12705,"Germany"
"7933","573289","23118","PARISIENNE JEWELLERY DRAWER",4,2011-10-28 14:44:00,7.5,12705,"Germany"
"7934","573289","84600","NEW BAROQUE JEWELLERY BOX",2,2011-10-28 14:44:00,7.95,12705,"Germany"
"7935","573289","21787","RAIN PONCHO RETROSPOT",24,2011-10-28 14:44:00,0.85,12705,"Germany"
"7936","573289","22113","GREY HEART HOT WATER BOTTLE",12,2011-10-28 14:44:00,4.25,12705,"Germany"
"7937","573289","21481","FAWN BLUE HOT WATER BOTTLE",8,2011-10-28 14:44:00,3.75,12705,"Germany"
"7938","573289","84030E","ENGLISH ROSE HOT WATER BOTTLE",4,2011-10-28 14:44:00,4.25,12705,"Germany"
"7939","573289","22423","REGENCY CAKESTAND 3 TIER",8,2011-10-28 14:44:00,12.75,12705,"Germany"
"7940","573289","22892","SET OF SALT AND PEPPER TOADSTOOLS",12,2011-10-28 14:44:00,1.25,12705,"Germany"
"7941","573289","23173","REGENCY TEAPOT ROSES",2,2011-10-28 14:44:00,9.95,12705,"Germany"
"7942","573289","22865","HAND WARMER OWL DESIGN",12,2011-10-28 14:44:00,2.1,12705,"Germany"
